sampletype	type	rowname	value
blood	Former smoker (control)	distal_epithelial_hyperM	0.505155774604986
blood	Former smoker (control)	epithelial_hypoM	0.813861921961273
blood	Former smoker (control)	proximal_epithelial_hyperM	0.369433243945375
blood	Former smoker (control)	immune_hypoM	-0.850378521274727
blood	Former smoker (control)	distal_epithelial_hyperM	0.513599095625254
blood	Former smoker (control)	epithelial_hypoM	0.821230209128149
blood	Former smoker (control)	proximal_epithelial_hyperM	0.372092703123219
blood	Former smoker (control)	immune_hypoM	-2.2567415861179
blood	Former smoker (control)	distal_epithelial_hyperM	0.500981706377296
blood	Former smoker (control)	epithelial_hypoM	0.810382753821475
blood	Former smoker (control)	proximal_epithelial_hyperM	0.386415953709293
blood	Former smoker (control)	immune_hypoM	-2.25095672318973
blood	Former smoker (control)	distal_epithelial_hyperM	0.50038464841475
blood	Former smoker (control)	epithelial_hypoM	0.807169460194357
blood	Former smoker (control)	proximal_epithelial_hyperM	0.3703812869726
blood	Former smoker (control)	immune_hypoM	-1.91802661530695
blood	Former smoker (control)	distal_epithelial_hyperM	0.494066862957356
blood	Former smoker (control)	epithelial_hypoM	0.809366899996985
blood	Former smoker (control)	proximal_epithelial_hyperM	0.379925510647638
blood	Former smoker (control)	immune_hypoM	-1.72468641993376
blood	Former smoker (control)	distal_epithelial_hyperM	0.498011764648778
blood	Former smoker (control)	epithelial_hypoM	0.809407683456761
blood	Former smoker (control)	proximal_epithelial_hyperM	0.366678308845948
blood	Former smoker (control)	immune_hypoM	-1.09440029389384
blood	Former smoker (control)	distal_epithelial_hyperM	0.502143329759226
blood	Former smoker (control)	epithelial_hypoM	0.816525797529085
blood	Former smoker (control)	proximal_epithelial_hyperM	0.383600093748624
blood	Former smoker (control)	immune_hypoM	-2.47530424906184
blood	Former smoker (control)	distal_epithelial_hyperM	0.494498828767205
blood	Former smoker (control)	epithelial_hypoM	0.81592331811134
blood	Former smoker (control)	proximal_epithelial_hyperM	0.383720716825747
blood	Former smoker (control)	immune_hypoM	-2.48047932948714
blood	Former smoker (control)	distal_epithelial_hyperM	0.506629450325804
blood	Former smoker (control)	epithelial_hypoM	0.817516427674881
blood	Former smoker (control)	proximal_epithelial_hyperM	0.380469199540818
blood	Former smoker (control)	immune_hypoM	-1.84029285958777
blood	Former smoker (control)	distal_epithelial_hyperM	0.50367099263643
blood	Former smoker (control)	epithelial_hypoM	0.809369726193314
blood	Former smoker (control)	proximal_epithelial_hyperM	0.376107571885986
blood	Former smoker (control)	immune_hypoM	-2.17327445659571
blood	Former smoker (control)	distal_epithelial_hyperM	0.505425879499589
blood	Former smoker (control)	epithelial_hypoM	0.809090887786139
blood	Former smoker (control)	proximal_epithelial_hyperM	0.383216683405494
blood	Former smoker (control)	immune_hypoM	-1.59795084310765
blood	Former smoker (control)	distal_epithelial_hyperM	0.494561359693739
blood	Former smoker (control)	epithelial_hypoM	0.812607776515159
blood	Former smoker (control)	proximal_epithelial_hyperM	0.379166118354481
blood	Former smoker (control)	immune_hypoM	-1.49911958668534
blood	Former smoker (control)	distal_epithelial_hyperM	0.493546088108246
blood	Former smoker (control)	epithelial_hypoM	0.81227954018067
blood	Former smoker (control)	proximal_epithelial_hyperM	0.379103405511895
blood	Former smoker (control)	immune_hypoM	-1.90968149266807
blood	Former smoker (control)	distal_epithelial_hyperM	0.497674892962156
blood	Former smoker (control)	epithelial_hypoM	0.812762680650754
blood	Former smoker (control)	proximal_epithelial_hyperM	0.366275629317256
blood	Former smoker (control)	immune_hypoM	-2.07801668383703
blood	Former smoker (control)	distal_epithelial_hyperM	0.500708111272481
blood	Former smoker (control)	epithelial_hypoM	0.809002224575844
blood	Former smoker (control)	proximal_epithelial_hyperM	0.367529453808855
blood	Former smoker (control)	immune_hypoM	-0.14663958737311
blood	Former smoker (control)	distal_epithelial_hyperM	0.501248594794924
blood	Former smoker (control)	epithelial_hypoM	0.808012272743376
blood	Former smoker (control)	proximal_epithelial_hyperM	0.366941609693874
blood	Former smoker (control)	immune_hypoM	-0.578401159827376
blood	Former smoker (control)	distal_epithelial_hyperM	0.51024450241661
blood	Former smoker (control)	epithelial_hypoM	0.816700688411393
blood	Former smoker (control)	proximal_epithelial_hyperM	0.37722548304456
blood	Former smoker (control)	immune_hypoM	-1.38756238976596
blood	Former smoker (control)	distal_epithelial_hyperM	0.518031034567889
blood	Former smoker (control)	epithelial_hypoM	0.834484765246766
blood	Former smoker (control)	proximal_epithelial_hyperM	0.388963422045952
blood	Former smoker (control)	immune_hypoM	-3.37242156527375
blood	Former smoker (control)	distal_epithelial_hyperM	0.50318885292669
blood	Former smoker (control)	epithelial_hypoM	0.824406695300089
blood	Former smoker (control)	proximal_epithelial_hyperM	0.392041677692442
blood	Former smoker (control)	immune_hypoM	-2.75279868856459
blood	Former smoker (control)	distal_epithelial_hyperM	0.497494650034805
blood	Former smoker (control)	epithelial_hypoM	0.816467507065158
blood	Former smoker (control)	proximal_epithelial_hyperM	0.376963492289987
blood	Former smoker (control)	immune_hypoM	-1.08239108440117
blood	Former smoker (control)	distal_epithelial_hyperM	0.505487079389149
blood	Former smoker (control)	epithelial_hypoM	0.813382397124706
blood	Former smoker (control)	proximal_epithelial_hyperM	0.377469398011337
blood	Former smoker (control)	immune_hypoM	-1.49217046058714
blood	Former smoker (control)	distal_epithelial_hyperM	0.504577325235468
blood	Former smoker (control)	epithelial_hypoM	0.807072710071761
blood	Former smoker (control)	proximal_epithelial_hyperM	0.379044196534147
blood	Former smoker (control)	immune_hypoM	-0.435915997371248
blood	Former smoker (control)	distal_epithelial_hyperM	0.501342351684006
blood	Former smoker (control)	epithelial_hypoM	0.807830712382556
blood	Former smoker (control)	proximal_epithelial_hyperM	0.371106433314313
blood	Former smoker (control)	immune_hypoM	-1.43793336565012
blood	Former smoker (control)	distal_epithelial_hyperM	0.490880881006308
blood	Former smoker (control)	epithelial_hypoM	0.804115133090151
blood	Former smoker (control)	proximal_epithelial_hyperM	0.368395783879819
blood	Former smoker (control)	immune_hypoM	-1.27851871349178
blood	Former smoker (control)	distal_epithelial_hyperM	0.498338681600665
blood	Former smoker (control)	epithelial_hypoM	0.811347450237948
blood	Former smoker (control)	proximal_epithelial_hyperM	0.363733346283843
blood	Former smoker (control)	immune_hypoM	-1.51939531228791
blood	Former smoker (control)	distal_epithelial_hyperM	0.498509661538679
blood	Former smoker (control)	epithelial_hypoM	0.811338240246061
blood	Former smoker (control)	proximal_epithelial_hyperM	0.378935935303571
blood	Former smoker (control)	immune_hypoM	-2.80603041926286
blood	Former smoker (control)	distal_epithelial_hyperM	0.503249953917938
blood	Former smoker (control)	epithelial_hypoM	0.813533092360536
blood	Former smoker (control)	proximal_epithelial_hyperM	0.373070993758308
blood	Former smoker (control)	immune_hypoM	-2.4095965267541
blood	Former smoker (control)	distal_epithelial_hyperM	0.498397843295341
blood	Former smoker (control)	epithelial_hypoM	0.804882969271461
blood	Former smoker (control)	proximal_epithelial_hyperM	0.365453640983187
blood	Former smoker (control)	immune_hypoM	-2.19857483927757
blood	Former smoker (control)	distal_epithelial_hyperM	0.494892277481164
blood	Former smoker (control)	epithelial_hypoM	0.812712716355882
blood	Former smoker (control)	proximal_epithelial_hyperM	0.395679473304903
blood	Former smoker (control)	immune_hypoM	-2.74135210296347
blood	Former smoker (control)	distal_epithelial_hyperM	0.498228568508028
blood	Former smoker (control)	epithelial_hypoM	0.81110143684326
blood	Former smoker (control)	proximal_epithelial_hyperM	0.363127139883761
blood	Former smoker (control)	immune_hypoM	-1.1852094090944
blood	Former smoker (control)	distal_epithelial_hyperM	0.5083092149327
blood	Former smoker (control)	epithelial_hypoM	0.818154517590754
blood	Former smoker (control)	proximal_epithelial_hyperM	0.374340691154619
blood	Former smoker (control)	immune_hypoM	-2.04131340583495
blood	Former smoker (control)	distal_epithelial_hyperM	0.499071207797489
blood	Former smoker (control)	epithelial_hypoM	0.801385537997104
blood	Former smoker (control)	proximal_epithelial_hyperM	0.352581892737422
blood	Former smoker (control)	immune_hypoM	-0.423141723839712
blood	Former smoker (control)	distal_epithelial_hyperM	0.502938807711591
blood	Former smoker (control)	epithelial_hypoM	0.813305706474242
blood	Former smoker (control)	proximal_epithelial_hyperM	0.386108386004807
blood	Former smoker (control)	immune_hypoM	-1.97580947228117
blood	Current smoker	distal_epithelial_hyperM	0.497769273635788
blood	Current smoker	epithelial_hypoM	0.80229353120927
blood	Current smoker	proximal_epithelial_hyperM	0.355136520791949
blood	Current smoker	immune_hypoM	2.01657371163724
blood	Current smoker	distal_epithelial_hyperM	0.499527483668235
blood	Current smoker	epithelial_hypoM	0.810713391909247
blood	Current smoker	proximal_epithelial_hyperM	0.373313163909146
blood	Current smoker	immune_hypoM	-0.481912003160459
blood	Current smoker	distal_epithelial_hyperM	0.504841239966673
blood	Current smoker	epithelial_hypoM	0.818649090709357
blood	Current smoker	proximal_epithelial_hyperM	0.387368882270445
blood	Current smoker	immune_hypoM	-0.513438111853543
blood	Current smoker	distal_epithelial_hyperM	0.511895959957392
blood	Current smoker	epithelial_hypoM	0.81707525136709
blood	Current smoker	proximal_epithelial_hyperM	0.388442002036464
blood	Current smoker	immune_hypoM	0.400667138268094
blood	Current smoker	distal_epithelial_hyperM	0.508821266596744
blood	Current smoker	epithelial_hypoM	0.814974062184091
blood	Current smoker	proximal_epithelial_hyperM	0.381351081411602
blood	Current smoker	immune_hypoM	-0.478403328519113
blood	Current smoker	distal_epithelial_hyperM	0.507150356753548
blood	Current smoker	epithelial_hypoM	0.804586121235608
blood	Current smoker	proximal_epithelial_hyperM	0.362011149130464
blood	Current smoker	immune_hypoM	0.541469145655091
blood	Current smoker	distal_epithelial_hyperM	0.502981657422603
blood	Current smoker	epithelial_hypoM	0.816108761315088
blood	Current smoker	proximal_epithelial_hyperM	0.385847306598145
blood	Current smoker	immune_hypoM	-0.276919899246168
blood	Current smoker	distal_epithelial_hyperM	0.518136509088546
blood	Current smoker	epithelial_hypoM	0.820499425805239
blood	Current smoker	proximal_epithelial_hyperM	0.376538221334927
blood	Current smoker	immune_hypoM	1.98054737954086
blood	Current smoker	distal_epithelial_hyperM	0.506894115295249
blood	Current smoker	epithelial_hypoM	0.812816029678857
blood	Current smoker	proximal_epithelial_hyperM	0.374401720262245
blood	Current smoker	immune_hypoM	-1.21062893844078
blood	Current smoker	distal_epithelial_hyperM	0.503577178732988
blood	Current smoker	epithelial_hypoM	0.807105087750976
blood	Current smoker	proximal_epithelial_hyperM	0.368034835344426
blood	Current smoker	immune_hypoM	0.410509288489837
blood	Current smoker	distal_epithelial_hyperM	0.505521306824431
blood	Current smoker	epithelial_hypoM	0.817591300063402
blood	Current smoker	proximal_epithelial_hyperM	0.369160509419782
blood	Current smoker	immune_hypoM	-1.00706118149734
blood	Current smoker	distal_epithelial_hyperM	0.505893858157974
blood	Current smoker	epithelial_hypoM	0.813822033230916
blood	Current smoker	proximal_epithelial_hyperM	0.379948936142338
blood	Current smoker	immune_hypoM	-1.09474111696921
blood	Current smoker	distal_epithelial_hyperM	0.499815335201738
blood	Current smoker	epithelial_hypoM	0.806373840614808
blood	Current smoker	proximal_epithelial_hyperM	0.380828147276575
blood	Current smoker	immune_hypoM	-0.125389476586263
blood	Current smoker	distal_epithelial_hyperM	0.518955676421889
blood	Current smoker	epithelial_hypoM	0.811574410392054
blood	Current smoker	proximal_epithelial_hyperM	0.38194102515839
blood	Current smoker	immune_hypoM	2.4215339562635
blood	Current smoker	distal_epithelial_hyperM	0.50682653626563
blood	Current smoker	epithelial_hypoM	0.812194364212408
blood	Current smoker	proximal_epithelial_hyperM	0.365177070377164
blood	Current smoker	immune_hypoM	4.43187818674129
blood	Current smoker	distal_epithelial_hyperM	0.510167946299496
blood	Current smoker	epithelial_hypoM	0.817507832436102
blood	Current smoker	proximal_epithelial_hyperM	0.37476831220736
blood	Current smoker	immune_hypoM	-0.835340070934828
blood	Current smoker	distal_epithelial_hyperM	0.507761246511588
blood	Current smoker	epithelial_hypoM	0.81118041568126
blood	Current smoker	proximal_epithelial_hyperM	0.371815006048712
blood	Current smoker	immune_hypoM	1.72620560553616
blood	Current smoker	distal_epithelial_hyperM	0.502755764763048
blood	Current smoker	epithelial_hypoM	0.806424720140255
blood	Current smoker	proximal_epithelial_hyperM	0.360014676082222
blood	Current smoker	immune_hypoM	-0.253627541823017
blood	Current smoker	distal_epithelial_hyperM	0.508692745370161
blood	Current smoker	epithelial_hypoM	0.804918790940735
blood	Current smoker	proximal_epithelial_hyperM	0.361690869606848
blood	Current smoker	immune_hypoM	-0.193967185385555
blood	Current smoker	distal_epithelial_hyperM	0.508371531065509
blood	Current smoker	epithelial_hypoM	0.817706061412855
blood	Current smoker	proximal_epithelial_hyperM	0.383523336576278
blood	Current smoker	immune_hypoM	-0.333364082911426
blood	Current smoker	distal_epithelial_hyperM	0.501363032654534
blood	Current smoker	epithelial_hypoM	0.815219394069337
blood	Current smoker	proximal_epithelial_hyperM	0.388039200375514
blood	Current smoker	immune_hypoM	0.823799258881969
blood	Current smoker	distal_epithelial_hyperM	0.519455625192199
blood	Current smoker	epithelial_hypoM	0.810031685128219
blood	Current smoker	proximal_epithelial_hyperM	0.384937717360641
blood	Current smoker	immune_hypoM	-0.688562160501583
blood	Current smoker	distal_epithelial_hyperM	0.509360070489611
blood	Current smoker	epithelial_hypoM	0.823114651292274
blood	Current smoker	proximal_epithelial_hyperM	0.385618929854648
blood	Current smoker	immune_hypoM	-0.217679276682964
blood	Current smoker	distal_epithelial_hyperM	0.498286265793284
blood	Current smoker	epithelial_hypoM	0.808186488053122
blood	Current smoker	proximal_epithelial_hyperM	0.371989080530677
blood	Current smoker	immune_hypoM	0.594328711973004
blood	Current smoker	distal_epithelial_hyperM	0.502412519754938
blood	Current smoker	epithelial_hypoM	0.809307401389535
blood	Current smoker	proximal_epithelial_hyperM	0.372866990674878
blood	Current smoker	immune_hypoM	1.66747732106536
blood	Current smoker	distal_epithelial_hyperM	0.51680785471278
blood	Current smoker	epithelial_hypoM	0.81641772163339
blood	Current smoker	proximal_epithelial_hyperM	0.38137072503459
blood	Current smoker	immune_hypoM	-0.00663883509790878
blood	Current smoker	distal_epithelial_hyperM	0.508974260108342
blood	Current smoker	epithelial_hypoM	0.826569730697175
blood	Current smoker	proximal_epithelial_hyperM	0.379550920381183
blood	Current smoker	immune_hypoM	-1.06162384752019
blood	Current smoker	distal_epithelial_hyperM	0.501147284872655
blood	Current smoker	epithelial_hypoM	0.808920715430603
blood	Current smoker	proximal_epithelial_hyperM	0.375522523357754
blood	Current smoker	immune_hypoM	-0.11091698227814
blood	Current smoker	distal_epithelial_hyperM	0.500575273087027
blood	Current smoker	epithelial_hypoM	0.812715835708268
blood	Current smoker	proximal_epithelial_hyperM	0.373087502934338
blood	Current smoker	immune_hypoM	2.5842753202185
blood	Current smoker	distal_epithelial_hyperM	0.502086145809514
blood	Current smoker	epithelial_hypoM	0.815558921248722
blood	Current smoker	proximal_epithelial_hyperM	0.381226570093149
blood	Current smoker	immune_hypoM	-0.32287728972591
blood	Current smoker	distal_epithelial_hyperM	0.49458616128823
blood	Current smoker	epithelial_hypoM	0.805069683802401
blood	Current smoker	proximal_epithelial_hyperM	0.369476160879937
blood	Current smoker	immune_hypoM	-1.14415433549015
blood	Current smoker	distal_epithelial_hyperM	0.502133459084497
blood	Current smoker	epithelial_hypoM	0.809611959160282
blood	Current smoker	proximal_epithelial_hyperM	0.387655737877023
blood	Current smoker	immune_hypoM	1.07526765474443
blood	Current smoker	distal_epithelial_hyperM	0.504466436036311
blood	Current smoker	epithelial_hypoM	0.805909075579425
blood	Current smoker	proximal_epithelial_hyperM	0.378004148359935
blood	Current smoker	immune_hypoM	-1.31383537784098
blood	Current smoker	distal_epithelial_hyperM	0.510576991294278
blood	Current smoker	epithelial_hypoM	0.813464205974378
blood	Current smoker	proximal_epithelial_hyperM	0.377403729535797
blood	Current smoker	immune_hypoM	1.91754333594824
blood	Current smoker	distal_epithelial_hyperM	0.508620390274329
blood	Current smoker	epithelial_hypoM	0.80761563948702
blood	Current smoker	proximal_epithelial_hyperM	0.371179735318923
blood	Current smoker	immune_hypoM	-1.65825600470725
blood	Current smoker	distal_epithelial_hyperM	0.503121087861332
blood	Current smoker	epithelial_hypoM	0.809067430236964
blood	Current smoker	proximal_epithelial_hyperM	0.380459486499869
blood	Current smoker	immune_hypoM	0.282328020006895
blood	Current smoker	distal_epithelial_hyperM	0.500605789026233
blood	Current smoker	epithelial_hypoM	0.816520845915176
blood	Current smoker	proximal_epithelial_hyperM	0.370217931734576
blood	Current smoker	immune_hypoM	-2.01421204593245
blood	Current smoker	distal_epithelial_hyperM	0.508157632728575
blood	Current smoker	epithelial_hypoM	0.81878349521436
blood	Current smoker	proximal_epithelial_hyperM	0.37549096276669
blood	Current smoker	immune_hypoM	0.420640824403494
blood	Current smoker	distal_epithelial_hyperM	0.510378225499336
blood	Current smoker	epithelial_hypoM	0.816040419317464
blood	Current smoker	proximal_epithelial_hyperM	0.379187043154184
blood	Current smoker	immune_hypoM	2.64063327009291
blood	Current smoker	distal_epithelial_hyperM	0.499594790980871
blood	Current smoker	epithelial_hypoM	0.806526701397765
blood	Current smoker	proximal_epithelial_hyperM	0.380014493853518
blood	Current smoker	immune_hypoM	3.39153369898397
blood	Current smoker	distal_epithelial_hyperM	0.50651859177126
blood	Current smoker	epithelial_hypoM	0.81746447151714
blood	Current smoker	proximal_epithelial_hyperM	0.385554179340404
blood	Current smoker	immune_hypoM	-2.24165761526691
cervical	Never smoker (control)	distal_epithelial_hyperM	-0.565984525425682
cervical	Never smoker (control)	epithelial_hypoM	0.697246324210363
cervical	Never smoker (control)	immune_hypoM	-0.42816983475159
cervical	Never smoker (control)	proximal_epithelial_hyperM	-1.501831597181
cervical	Never smoker (control)	distal_epithelial_hyperM	-0.576661232717596
cervical	Never smoker (control)	epithelial_hypoM	0.178383397629184
cervical	Never smoker (control)	immune_hypoM	0.329413260033955
cervical	Never smoker (control)	proximal_epithelial_hyperM	-0.477884892214539
cervical	Never smoker (control)	distal_epithelial_hyperM	-0.482580132791688
cervical	Never smoker (control)	epithelial_hypoM	-0.8227147935
cervical	Never smoker (control)	immune_hypoM	-1.21865907270776
cervical	Never smoker (control)	proximal_epithelial_hyperM	0.0164815278726144
cervical	Never smoker (control)	distal_epithelial_hyperM	-0.598501680450361
cervical	Never smoker (control)	epithelial_hypoM	-0.359374257043139
cervical	Never smoker (control)	immune_hypoM	-0.210246631498699
cervical	Never smoker (control)	proximal_epithelial_hyperM	-0.149683470170699
cervical	Never smoker (control)	distal_epithelial_hyperM	-0.53607711298395
cervical	Never smoker (control)	epithelial_hypoM	-0.760862523512754
cervical	Never smoker (control)	immune_hypoM	0.10082797286073
cervical	Never smoker (control)	proximal_epithelial_hyperM	0.355918492408756
cervical	Never smoker (control)	distal_epithelial_hyperM	-0.33346205644785
cervical	Never smoker (control)	epithelial_hypoM	0.143583604735663
cervical	Never smoker (control)	immune_hypoM	0.31588721939735
cervical	Never smoker (control)	proximal_epithelial_hyperM	-0.430089287566057
cervical	Never smoker (control)	distal_epithelial_hyperM	-0.720385532397875
cervical	Never smoker (control)	epithelial_hypoM	-0.739057333216336
cervical	Never smoker (control)	immune_hypoM	-1.01969176603088
cervical	Never smoker (control)	proximal_epithelial_hyperM	-0.416724885357501
cervical	Never smoker (control)	distal_epithelial_hyperM	-0.71316003926293
cervical	Never smoker (control)	epithelial_hypoM	0.0176301662592142
cervical	Never smoker (control)	immune_hypoM	-0.738451326591825
cervical	Never smoker (control)	proximal_epithelial_hyperM	-1.28414303938601
cervical	Never smoker (control)	distal_epithelial_hyperM	-0.540485640358298
cervical	Never smoker (control)	epithelial_hypoM	-0.853291951863628
cervical	Never smoker (control)	immune_hypoM	-1.03003797332182
cervical	Never smoker (control)	proximal_epithelial_hyperM	0.668373687710768
cervical	Never smoker (control)	distal_epithelial_hyperM	-0.239168083991036
cervical	Never smoker (control)	epithelial_hypoM	-0.717354934875261
cervical	Never smoker (control)	immune_hypoM	-0.830103412759535
cervical	Never smoker (control)	proximal_epithelial_hyperM	0.262231478718087
cervical	Never smoker (control)	distal_epithelial_hyperM	-0.402999287649438
cervical	Never smoker (control)	epithelial_hypoM	-0.335494840828523
cervical	Never smoker (control)	immune_hypoM	-0.208761190501078
cervical	Never smoker (control)	proximal_epithelial_hyperM	-0.232370350468676
cervical	Never smoker (control)	distal_epithelial_hyperM	0.04306523907559
cervical	Never smoker (control)	epithelial_hypoM	-0.859504989853172
cervical	Never smoker (control)	immune_hypoM	-0.580329349528289
cervical	Never smoker (control)	proximal_epithelial_hyperM	0.376532228111312
cervical	Never smoker (control)	distal_epithelial_hyperM	-1.0025240851764
cervical	Never smoker (control)	epithelial_hypoM	-0.286813625409593
cervical	Never smoker (control)	immune_hypoM	-0.153605559914039
cervical	Never smoker (control)	proximal_epithelial_hyperM	-1.70043369143899
cervical	Never smoker (control)	distal_epithelial_hyperM	0.0802506901191339
cervical	Never smoker (control)	epithelial_hypoM	0.0636608554976624
cervical	Never smoker (control)	immune_hypoM	-1.1061754676906
cervical	Never smoker (control)	proximal_epithelial_hyperM	0.497113348831139
cervical	Never smoker (control)	distal_epithelial_hyperM	-1.02072451036408
cervical	Never smoker (control)	epithelial_hypoM	-1.37953362250797
cervical	Never smoker (control)	immune_hypoM	-0.302110251647481
cervical	Never smoker (control)	proximal_epithelial_hyperM	-1.59524644419282
cervical	Never smoker (control)	distal_epithelial_hyperM	-0.604000825469705
cervical	Never smoker (control)	epithelial_hypoM	-0.175547376297831
cervical	Never smoker (control)	immune_hypoM	0.200645257984964
cervical	Never smoker (control)	proximal_epithelial_hyperM	-0.607581255619149
cervical	Never smoker (control)	distal_epithelial_hyperM	-1.38354967147128
cervical	Never smoker (control)	epithelial_hypoM	-0.417780628496422
cervical	Never smoker (control)	immune_hypoM	-0.169293252356572
cervical	Never smoker (control)	proximal_epithelial_hyperM	-0.883968933950532
cervical	Never smoker (control)	distal_epithelial_hyperM	-0.689096950712518
cervical	Never smoker (control)	epithelial_hypoM	-0.0731084952763031
cervical	Never smoker (control)	immune_hypoM	-0.181343814170846
cervical	Never smoker (control)	proximal_epithelial_hyperM	-1.19425193341705
cervical	Never smoker (control)	distal_epithelial_hyperM	0.205310712787897
cervical	Never smoker (control)	epithelial_hypoM	-0.683822648261009
cervical	Never smoker (control)	immune_hypoM	-1.07357126884576
cervical	Never smoker (control)	proximal_epithelial_hyperM	0.213672874042399
cervical	Never smoker (control)	distal_epithelial_hyperM	-0.717306600225953
cervical	Never smoker (control)	epithelial_hypoM	-1.60217786526744
cervical	Never smoker (control)	immune_hypoM	-0.981221228180184
cervical	Never smoker (control)	proximal_epithelial_hyperM	2.26352764199902
cervical	Never smoker (control)	distal_epithelial_hyperM	-0.965604973574345
cervical	Never smoker (control)	epithelial_hypoM	0.797012689032461
cervical	Never smoker (control)	immune_hypoM	-0.198740552511525
cervical	Never smoker (control)	proximal_epithelial_hyperM	-0.97825488701213
cervical	Never smoker (control)	distal_epithelial_hyperM	-2.26085276004524
cervical	Never smoker (control)	epithelial_hypoM	-1.15435309040832
cervical	Never smoker (control)	immune_hypoM	-0.568152728878011
cervical	Never smoker (control)	proximal_epithelial_hyperM	-0.162064498712042
cervical	Never smoker (control)	distal_epithelial_hyperM	-1.66573791481482
cervical	Never smoker (control)	epithelial_hypoM	-2.64628810839341
cervical	Never smoker (control)	immune_hypoM	-0.459083103607119
cervical	Never smoker (control)	proximal_epithelial_hyperM	0.255853260492346
cervical	Never smoker (control)	distal_epithelial_hyperM	-1.84809792390835
cervical	Never smoker (control)	epithelial_hypoM	-0.475092346569844
cervical	Never smoker (control)	immune_hypoM	-0.500256017659554
cervical	Never smoker (control)	proximal_epithelial_hyperM	-0.337008725136616
cervical	Never smoker (control)	distal_epithelial_hyperM	-0.802565518588961
cervical	Never smoker (control)	epithelial_hypoM	-0.0219432719555507
cervical	Never smoker (control)	immune_hypoM	0.416296714356714
cervical	Never smoker (control)	proximal_epithelial_hyperM	-1.6567753406542
cervical	Never smoker (control)	distal_epithelial_hyperM	-0.101084288915896
cervical	Never smoker (control)	epithelial_hypoM	-1.04512243718303
cervical	Never smoker (control)	immune_hypoM	-1.66312596610684
cervical	Never smoker (control)	proximal_epithelial_hyperM	1.39882178108055
cervical	Never smoker (control)	distal_epithelial_hyperM	0.264046135798885
cervical	Never smoker (control)	epithelial_hypoM	-0.609467090560334
cervical	Never smoker (control)	immune_hypoM	-0.415540632437368
cervical	Never smoker (control)	proximal_epithelial_hyperM	1.00063975112428
cervical	Never smoker (control)	distal_epithelial_hyperM	0.104760803821633
cervical	Never smoker (control)	epithelial_hypoM	-1.10057381153179
cervical	Never smoker (control)	immune_hypoM	-0.382778896527898
cervical	Never smoker (control)	proximal_epithelial_hyperM	-0.33328631542655
cervical	Never smoker (control)	distal_epithelial_hyperM	-1.03400473556807
cervical	Never smoker (control)	epithelial_hypoM	0.052627050645834
cervical	Never smoker (control)	immune_hypoM	-0.715645613677568
cervical	Never smoker (control)	proximal_epithelial_hyperM	-0.790304829645974
cervical	Never smoker (control)	distal_epithelial_hyperM	-0.461587494145647
cervical	Never smoker (control)	epithelial_hypoM	-0.512880422297333
cervical	Never smoker (control)	immune_hypoM	-0.387996576897619
cervical	Never smoker (control)	proximal_epithelial_hyperM	-0.0725373721661861
cervical	Never smoker (control)	distal_epithelial_hyperM	-0.941238723718338
cervical	Never smoker (control)	epithelial_hypoM	-1.05060858843028
cervical	Never smoker (control)	immune_hypoM	-1.43898055105933
cervical	Never smoker (control)	proximal_epithelial_hyperM	0.356697655425184
cervical	Never smoker (control)	distal_epithelial_hyperM	-0.846504310481053
cervical	Never smoker (control)	epithelial_hypoM	-2.70166122238233
cervical	Never smoker (control)	immune_hypoM	-0.845195143943285
cervical	Never smoker (control)	proximal_epithelial_hyperM	5.64658838225742
cervical	Never smoker (control)	distal_epithelial_hyperM	1.35943835299042
cervical	Never smoker (control)	epithelial_hypoM	-2.02368509262914
cervical	Never smoker (control)	immune_hypoM	-0.96139235814369
cervical	Never smoker (control)	proximal_epithelial_hyperM	1.02422555633581
cervical	Never smoker (control)	distal_epithelial_hyperM	0.0324677033212195
cervical	Never smoker (control)	epithelial_hypoM	-1.66965966982874
cervical	Never smoker (control)	immune_hypoM	-1.51800632736715
cervical	Never smoker (control)	proximal_epithelial_hyperM	3.12624652764586
cervical	Never smoker (control)	distal_epithelial_hyperM	-0.470224616048051
cervical	Never smoker (control)	epithelial_hypoM	-1.08865497708172
cervical	Never smoker (control)	immune_hypoM	-0.995670380526126
cervical	Never smoker (control)	proximal_epithelial_hyperM	-0.157956825906171
cervical	Never smoker (control)	distal_epithelial_hyperM	-0.526995056163923
cervical	Never smoker (control)	epithelial_hypoM	-0.738033723097565
cervical	Never smoker (control)	immune_hypoM	-0.623527158359637
cervical	Never smoker (control)	proximal_epithelial_hyperM	-0.518893340255792
cervical	Never smoker (control)	distal_epithelial_hyperM	-0.182933122613741
cervical	Never smoker (control)	epithelial_hypoM	-0.432477978345906
cervical	Never smoker (control)	immune_hypoM	-0.999452133493361
cervical	Never smoker (control)	proximal_epithelial_hyperM	1.67993105013645
cervical	Never smoker (control)	distal_epithelial_hyperM	-1.83213647947364
cervical	Never smoker (control)	epithelial_hypoM	-1.21425681897998
cervical	Never smoker (control)	immune_hypoM	-1.31387040676011
cervical	Never smoker (control)	proximal_epithelial_hyperM	1.66255468706011
cervical	Never smoker (control)	distal_epithelial_hyperM	-0.596295463188484
cervical	Never smoker (control)	epithelial_hypoM	-0.727745802182628
cervical	Never smoker (control)	immune_hypoM	-0.845245801485926
cervical	Never smoker (control)	proximal_epithelial_hyperM	0.109078971613385
